GENE.SYMBOL,PROMOTER.CHROM,PROMOTER.START,PROMOTER.END,PROMOTER.TSS,SE.PEAK,SE.CHROM,SE.START,SE.END,SE.CENTER,DISTANCE.PROM.ENH.KB,RANKED.DISTANCE,SE.LOG2FC,GENE.LOG2FC,GENE.BASEMEAN,GENE.LOG2FC.PADJ
POLE3,chr9,116171952,116173952,116172952,1_NA_peak_74325_lociStitched,chr9,116247131,116247762,116247446,74.494,2,-1.547188317,-1.037029411,6023.35018,2.06E-60
HSBP1,chr16,83840448,83842448,83841448,1_NA_peak_26678_lociStitched,chr16,83545933,83547660,83546796,294.652,1,-1.54712463,-0.564762942,10100.79421,2.75E-20
PVRL1,chr11,119598794,119600794,119599794,3_NA_peak_13582_lociStitched,chr11,119454895,119470293,119462594,137.2,1,-1.547059573,-0.943321058,3276.636028,3.09E-34
RABL5,chr7,100964104,100966104,100965104,1_NA_peak_67196_lociStitched,chr7,101246087,101246303,101246195,281.091,2,-1.546415303,-0.892881841,1238.032325,3.35E-12
TXK,chr4,48135273,48137273,48136273,2_NA_peak_51818_lociStitched,chr4,48080688,48083888,48082288,53.985,1,-1.543844785,-3.088770225,163.7043418,1.62E-13
GSE1,chr16,85644015,85646015,85645015,2_NA_peak_26774_lociStitched,chr16,85547629,85549430,85548529,96.486,2,-1.542959822,-0.69122008,4550.618751,6.44E-25
DYNAP,chr18,52253988,52255988,52254988,1_NA_peak_31281_lociStitched,chr18,52489151,52491448,52490299,235.311,2,-1.539861948,-1.671590557,163.2408095,1.34E-06
ELF4,chrX,129243691,129245691,129244691,4_NA_peak_76910_lociStitched,chrX,129247655,129255868,129251761,7.07,1,-1.539344975,-0.993612871,3452.084458,1.31E-36
CDK15,chr2,202654184,202656184,202655184,2_NA_peak_39627_lociStitched,chr2,202745268,202747839,202746553,91.369,1,-1.537534494,-0.654121148,468.618134,0.003306938
THBS1,chr15,39872280,39874280,39873280,1_NA_peak_23152_lociStitched,chr15,39487565,39489255,39488410,384.87,1,-1.534569512,-3.118956386,8841.141318,0
MRPS22,chr3,138723648,138725648,138724648,1_NA_peak_48740_lociStitched,chr3,138654647,138655581,138655114,69.534,1,-1.532087494,-0.52681878,6090.232703,2.29E-18
RP11-620J15.3,chr12,58328958,58330958,58329958,1_NA_peak_15883_lociStitched,chr12,58780019,58782952,58781485,451.527,1,-1.529391093,-0.7422241,793.0659198,4.23E-06
IPPK,chr9,95431547,95433547,95432547,1_NA_peak_73737_lociStitched,chr9,95268040,95269752,95268896,163.651,2,-1.528015373,-0.720476228,615.4613581,0.00010191
CLN6,chr15,68548549,68550549,68549549,2_NA_peak_24022_lociStitched,chr15,68598797,68599839,68599318,49.769,2,-1.527489881,-0.958959941,2603.241834,1.29E-25
WDR78,chr1,67389570,67391570,67390570,1_NA_peak_2558_lociStitched,chr1,67063887,67065600,67064743,325.827,1,-1.526819876,-1.157079791,117.2623606,0.010941362
TLE1,chr9,84303220,84305220,84304220,3_NA_peak_73545_lociStitched,chr9,84374472,84388051,84381261,77.041,1,-1.525466929,-0.758121125,3658.145132,1.48E-23
DYNAP,chr18,52253988,52255988,52254988,1_NA_peak_31278_lociStitched,chr18,52441948,52444931,52443439,188.451,2,-1.525114728,-1.671590557,163.2408095,1.34E-06
TLR3,chr4,186989306,186991306,186990306,3_NA_peak_55406_lociStitched,chr4,186759084,186769327,186764205,226.101,2,-1.52401441,-2.255909441,656.2503782,9.19E-37
ACO1,chr9,32383618,32385618,32384618,4_NA_peak_73027_lociStitched,chr9,32422774,32432007,32427390,42.772,1,-1.522574017,-0.585206653,5369.343322,9.29E-21
AC009403.2,chr7,155436899,155438899,155437899,1_NA_peak_68595_lociStitched,chr7,155711964,155712582,155712273,274.374,2,-1.521476816,-1.215510989,189.5686407,0.001343118
EIF3J-AS1,chr15,44828121,44830121,44829121,1_NA_peak_23387_lociStitched,chr15,44782310,44782550,44782430,46.691,1,-1.518070617,-0.971052152,376.0284254,2.77E-05
KLF4,chr9,110251763,110253763,110252763,1_NA_peak_74095_lociStitched,chr9,110266264,110267680,110266972,14.209,1,-1.517913689,-1.18436795,1192.338717,4.62E-21
RAD23B,chr9,110044418,110046418,110045418,1_NA_peak_74095_lociStitched,chr9,110266264,110267680,110266972,221.554,2,-1.517913689,-0.50439317,12576.64707,3.95E-27
ZNF365,chr10,64132951,64134951,64133951,8_NA_peak_8651_lociStitched,chr10,64139075,64150654,64144864,10.913,1,-1.517775025,-1.527509817,298.3316349,3.46E-09
PUS7L,chr12,44151620,44153620,44152620,3_NA_peak_15153_lociStitched,chr12,44130613,44137126,44133869,18.751,2,-1.517361882,-0.521212487,1524.824587,1.03E-05
MCM4,chr8,48871745,48873745,48872745,1_NA_peak_69799_lociStitched,chr8,48987152,48988754,48987953,115.208,2,-1.517271443,-0.669476545,27670.5035,9.54E-64
CCDC88B,chr11,64106695,64108695,64107695,NA_peak_12046,chr11,64098836,64100314,64099575,8.12,1,-1.514162811,-0.591451884,217.178034,0.066405917
KRT8P14,chrX,45491978,45493978,45492978,3_NA_peak_76152_lociStitched,chrX,45295022,45307052,45301037,191.941,2,-1.513379377,-3.36307236,270.2767011,6.87E-33
RP11-245M24.1,chrX,45363633,45365633,45364633,3_NA_peak_76152_lociStitched,chrX,45295022,45307052,45301037,63.596,1,-1.513379377,-1.401454436,218.9849793,3.73E-06
ANTXR1,chr2,69239310,69241310,69240310,2_NA_peak_36611_lociStitched,chr2,69389267,69390867,69390067,149.757,1,-1.510689738,-0.582952405,2656.664752,8.33E-12
BRIP1,chr17,59939882,59941882,59940882,1_NA_peak_29176_lociStitched,chr17,59572108,59574105,59573106,367.776,1,-1.509097185,-0.54344195,3933.463856,3.87E-11
EPS8,chr12,16034263,16036263,16035263,1_NA_peak_14551_lociStitched,chr12,16008485,16009219,16008852,26.411,1,-1.507885122,-1.632955194,202.0585006,1.87E-07
NEK10,chr3,27409951,27411951,27410951,2_NA_peak_45646_lociStitched,chr3,27352372,27353723,27353047,57.904,1,-1.507604506,-1.027916314,176.2105685,0.003245051
SERPINA1,chr14,94856030,94858030,94857030,3_NA_peak_22298_lociStitched,chr14,94859040,94868513,94863776,6.746,1,-1.50669016,-5.36695469,774.5028895,5.68E-154
RP11-620J15.3,chr12,58328958,58330958,58329958,4_NA_peak_15884_lociStitched,chr12,58806874,58828411,58817642,487.684,1,-1.50318136,-0.7422241,793.0659198,4.23E-06
KLF4,chr9,110251763,110253763,110252763,3_NA_peak_74093_lociStitched,chr9,110242550,110247939,110245244,7.519,1,-1.502111201,-1.18436795,1192.338717,4.62E-21
RAD23B,chr9,110044418,110046418,110045418,3_NA_peak_74093_lociStitched,chr9,110242550,110247939,110245244,199.826,2,-1.502111201,-0.50439317,12576.64707,3.95E-27
UNC13D,chr17,73839798,73841798,73840798,4_NA_peak_29745_lociStitched,chr17,73805369,73829445,73817407,23.391,1,-1.500615394,-1.693392104,577.4684966,1.88E-19
